label,id,task,seed,request_index,latency_ms,http_status,model,input_tokens,output_tokens
Chat,reach-v3-0,reach-v3,0,11,2694.435,200,gpt-6-astra,5318,25
Chat,reach-v3-0,reach-v3,0,12,3626.677,200,gpt-6-astra,4827,39
Chat,reach-v3-0,reach-v3,0,13,3068.711,200,gpt-6-astra,5328,25
Chat,reach-v3-0,reach-v3,0,14,3376.47,200,gpt-6-astra,4837,40
Chat,reach-v3-0,reach-v3,0,15,2768.456,200,gpt-6-astra,5333,25
Chat,reach-v3-0,reach-v3,0,16,3070.187,200,gpt-6-astra,4842,38
Chat,reach-v3-0,reach-v3,0,17,2554.7,200,gpt-6-astra,5338,25
Chat,reach-v3-0,reach-v3,0,18,3264.908,200,gpt-6-astra,4837,36
Chat,reach-v3-0,reach-v3,0,19,2969.297,200,gpt-6-astra,5338,25
Chat,reach-v3-0,reach-v3,0,20,4070.268,200,gpt-6-astra,4832,34
Chat,reach-v3-0,reach-v3,0,21,2817.889,200,gpt-6-astra,5332,25
Chat,reach-v3-0,reach-v3,0,22,2789.973,200,gpt-6-astra,4827,34
Chat,reach-v3-0,reach-v3,0,23,4038.365,200,gpt-6-astra,5323,25
Chat,reach-v3-0,reach-v3,0,24,3017.057,200,gpt-6-astra,4822,40
Chat,reach-v3-0,reach-v3,0,25,2445.846,200,gpt-6-astra,5313,25
Chat,reach-v3-0,reach-v3,0,26,3766.099,200,gpt-6-astra,4822,30
Chat,reach-v3-0,reach-v3,0,27,2666.86,200,gpt-6-astra,5313,25
Chat,reach-v3-0,reach-v3,0,28,2982.589,200,gpt-6-astra,4817,28
Chat,reach-v3-0,reach-v3,0,29,3135.386,200,gpt-6-astra,5323,25
Chat,reach-v3-1,reach-v3,1,0,4842.187,200,gpt-6-astra,4693,63
Chat,reach-v3-1,reach-v3,1,1,3631.792,200,gpt-6-astra,5193,25
Chat,reach-v3-1,reach-v3,1,2,2629.788,200,gpt-6-astra,4732,28
Chat,reach-v3-1,reach-v3,1,3,2584.319,200,gpt-6-astra,5233,25
Chat,reach-v3-1,reach-v3,1,4,4018.05,200,gpt-6-astra,4772,55
Chat,reach-v3-1,reach-v3,1,5,3170.266,200,gpt-6-astra,5263,25
Chat,reach-v3-1,reach-v3,1,6,3203.32,200,gpt-6-astra,4802,28
Chat,reach-v3-1,reach-v3,1,7,2959.33,200,gpt-6-astra,5298,25
Chat,reach-v3-1,reach-v3,1,8,3377.93,200,gpt-6-astra,4837,31
Chat,reach-v3-1,reach-v3,1,9,3774.675,200,gpt-6-astra,1224,55
Chat,reach-v3-1,reach-v3,1,10,16324.019,200,gpt-6-astra,718,120
Chat,reach-v3-1,reach-v3,1,11,4021.989,200,gpt-6-astra,5328,25
Chat,reach-v3-1,reach-v3,1,12,2749.353,200,gpt-6-astra,4827,34
Chat,reach-v3-1,reach-v3,1,13,2711.465,200,gpt-6-astra,5323,25
Chat,reach-v3-1,reach-v3,1,14,7859.947,200,gpt-6-astra,4832,31
Chat,reach-v3-1,reach-v3,1,15,3231.27,200,gpt-6-astra,5323,25
Chat,reach-v3-1,reach-v3,1,16,2753.562,200,gpt-6-astra,4827,31
Chat,reach-v3-1,reach-v3,1,17,2616.369,200,gpt-6-astra,5318,25
Chat,reach-v3-1,reach-v3,1,18,2887.195,200,gpt-6-astra,4822,39
Chat,reach-v3-1,reach-v3,1,19,2759.164,200,gpt-6-astra,5313,25
Chat,reach-v3-1,reach-v3,1,20,4310.763,200,gpt-6-astra,4817,39
Chat,reach-v3-1,reach-v3,1,21,4439.496,200,gpt-6-astra,5308,25
Chat,reach-v3-1,reach-v3,1,22,5109.81,200,gpt-6-astra,4812,132
Chat,reach-v3-1,reach-v3,1,23,2738.31,200,gpt-6-astra,5303,25
Chat,push-v3-0,push-v3,0,0,3349.664,200,gpt-6-astra,4805,28
Chat,push-v3-0,push-v3,0,1,2707.04,200,gpt-6-astra,5244,25
Chat,push-v3-0,push-v3,0,2,2673.938,200,gpt-6-astra,4841,26
Chat,push-v3-0,push-v3,0,3,2957.431,200,gpt-6-astra,5279,25
Chat,push-v3-0,push-v3,0,4,3297.857,200,gpt-6-astra,4877,36
Chat,push-v3-0,push-v3,0,5,5013.978,200,gpt-6-astra,5316,25
Chat,push-v3-0,push-v3,0,6,2915.273,200,gpt-6-astra,4913,35
Chat,push-v3-0,push-v3,0,7,3017.816,200,gpt-6-astra,5357,25
Chat,push-v3-0,push-v3,0,8,3157.645,200,gpt-6-astra,4954,32
Chat,push-v3-0,push-v3,0,9,3058.692,200,gpt-6-astra,5380,25
Chat,push-v3-0,push-v3,0,10,3162.763,200,gpt-6-astra,4958,40
Chat,push-v3-0,push-v3,0,11,2977.371,200,gpt-6-astra,5390,25
Chat,push-v3-0,push-v3,0,12,3792.986,200,gpt-6-astra,4957,26
Chat,push-v3-0,push-v3,0,13,2688.916,200,gpt-6-astra,5384,25
Chat,push-v3-0,push-v3,0,14,2849.205,200,gpt-6-astra,4956,28
Chat,push-v3-0,push-v3,0,15,2509.998,200,gpt-6-astra,5383,25
Chat,push-v3-0,push-v3,0,16,2781.304,200,gpt-6-astra,4945,28
Chat,push-v3-0,push-v3,0,17,2696.644,200,gpt-6-astra,5372,25
Chat,push-v3-0,push-v3,0,18,3438.94,200,gpt-6-astra,4940,51
Chat,push-v3-0,push-v3,0,19,3451.494,200,gpt-6-astra,5370,25
Chat,push-v3-0,push-v3,0,20,2688.539,200,gpt-6-astra,4940,28
Chat,push-v3-0,push-v3,0,21,3048.775,200,gpt-6-astra,5370,25
Chat,push-v3-0,push-v3,0,22,2784.801,200,gpt-6-astra,4935,28
Chat,push-v3-0,push-v3,0,23,2754.229,200,gpt-6-astra,5365,25
Chat,push-v3-0,push-v3,0,24,2912.423,200,gpt-6-astra,4940,28
Chat,push-v3-0,push-v3,0,25,2301.183,200,gpt-6-astra,5370,25
Chat,push-v3-0,push-v3,0,26,4932.166,200,gpt-6-astra,4945,28
Chat,push-v3-0,push-v3,0,27,2748.687,200,gpt-6-astra,5375,25
Chat,push-v3-0,push-v3,0,28,2820.636,200,gpt-6-astra,831,47
Chat,push-v3-0,push-v3,0,29,2906.063,200,gpt-6-astra,5375,25
Chat,push-v3-0,push-v3,0,30,4270.032,200,gpt-6-astra,4950,28
Chat,push-v3-0,push-v3,0,31,2828.411,200,gpt-6-astra,5384,25
Chat,push-v3-0,push-v3,0,32,3309.818,200,gpt-6-astra,4946,41
Chat,push-v3-0,push-v3,0,33,2479.159,200,gpt-6-astra,5380,25
Chat,push-v3-0,push-v3,0,34,3345.913,200,gpt-6-astra,4942,50
Chat,push-v3-0,push-v3,0,35,2788.248,200,gpt-6-astra,5376,25
Chat,push-v3-0,push-v3,0,36,4196.882,200,gpt-6-astra,4933,43
Chat,push-v3-0,push-v3,0,37,3623.367,200,gpt-6-astra,5367,25
Chat,push-v3-0,push-v3,0,38,2672.808,200,gpt-6-astra,4929,29
Chat,push-v3-0,push-v3,0,39,2622.268,200,gpt-6-astra,5364,25
Chat,push-v3-0,push-v3,0,40,3136.228,200,gpt-6-astra,4929,26
Chat,push-v3-0,push-v3,0,41,2604.515,200,gpt-6-astra,5373,25
Chat,push-v3-0,push-v3,0,42,3256.837,200,gpt-6-astra,4939,28
Chat,push-v3-0,push-v3,0,43,2625.48,200,gpt-6-astra,5366,25
Chat,push-v3-0,push-v3,0,44,3366.589,200,gpt-6-astra,4947,36
Chat,push-v3-0,push-v3,0,45,4307.822,200,gpt-6-astra,5385,25
Chat,push-v3-0,push-v3,0,46,3033.069,200,gpt-6-astra,4952,25
Chat,push-v3-0,push-v3,0,47,2751.651,200,gpt-6-astra,5384,25
Chat,push-v3-0,push-v3,0,48,3192.768,200,gpt-6-astra,4956,43
Chat,push-v3-0,push-v3,0,49,2617.537,200,gpt-6-astra,5404,25
Chat,push-v3-0,push-v3,0,50,3302.387,200,gpt-6-astra,4956,36
Chat,push-v3-0,push-v3,0,51,4065.34,200,gpt-6-astra,5405,25
Chat,push-v3-0,push-v3,0,52,2990.88,200,gpt-6-astra,4962,35
Chat,push-v3-0,push-v3,0,53,2455.742,200,gpt-6-astra,5411,25
Chat,push-v3-0,push-v3,0,54,2452.909,200,gpt-6-astra,4973,25
Chat,push-v3-0,push-v3,0,55,2489.613,200,gpt-6-astra,5400,25
Chat,push-v3-0,push-v3,0,56,2825.702,200,gpt-6-astra,4978,28
Chat,push-v3-0,push-v3,0,57,13349.798,200,gpt-6-astra,1592,56
Chat,push-v3-0,push-v3,0,58,2765.399,200,gpt-6-astra,4977,25
Chat,push-v3-0,push-v3,0,59,2701.178,200,gpt-6-astra,5403,25
Chat,push-v3-0,push-v3,0,60,3344.609,200,gpt-6-astra,4966,43
Chat,push-v3-0,push-v3,0,61,2886.101,200,gpt-6-astra,5410,25
Chat,push-v3-0,push-v3,0,62,3233.754,200,gpt-6-astra,4961,36
Chat,push-v3-0,push-v3,0,63,2787.742,200,gpt-6-astra,5405,25
Chat,push-v3-0,push-v3,0,64,4766.215,200,gpt-6-astra,4967,29
Chat,push-v3-0,push-v3,0,65,3644.869,200,gpt-6-astra,5398,47
Chat,push-v3-0,push-v3,0,66,3079.456,200,gpt-6-astra,4967,35
Chat,push-v3-0,push-v3,0,67,4284.329,200,gpt-6-astra,5415,25
Chat,push-v3-0,push-v3,0,68,2842.491,200,gpt-6-astra,4978,28
Chat,push-v3-0,push-v3,0,69,2868.782,200,gpt-6-astra,5410,25
Chat,push-v3-0,push-v3,0,70,16420.093,200,gpt-6-astra,863,99
Chat,push-v3-0,push-v3,0,71,3265.486,200,gpt-6-astra,5409,25
Chat,push-v3-0,push-v3,0,72,3279.075,200,gpt-6-astra,4971,39
Chat,push-v3-0,push-v3,0,73,2054.535,200,gpt-6-astra,1284,22
Chat,push-v3-0,push-v3,0,74,2739.416,200,gpt-6-astra,4966,27
Chat,push-v3-0,push-v3,0,75,3289.551,200,gpt-6-astra,5398,25
Chat,push-v3-0,push-v3,0,76,3050.491,200,gpt-6-astra,4960,27
Chat,push-v3-0,push-v3,0,77,2835.896,200,gpt-6-astra,5390,25
Chat,push-v3-0,push-v3,0,78,4105.82,200,gpt-6-astra,4955,28
Chat,push-v3-0,push-v3,0,79,3377.974,200,gpt-6-astra,5385,25
Chat,push-v3-1,push-v3,1,0,3577.712,200,gpt-6-astra,4805,26
Chat,push-v3-1,push-v3,1,1,3605.909,200,gpt-6-astra,5250,25
Chat,push-v3-1,push-v3,1,2,2842.343,200,gpt-6-astra,4841,29
Chat,push-v3-1,push-v3,1,3,2876.505,200,gpt-6-astra,5269,25
Chat,push-v3-1,push-v3,1,4,3667.696,200,gpt-6-astra,4881,37
Chat,push-v3-1,push-v3,1,5,3028.75,200,gpt-6-astra,5304,25
Chat,push-v3-1,push-v3,1,6,3242.976,200,gpt-6-astra,4911,28
Chat,push-v3-1,push-v3,1,7,2907.876,200,gpt-6-astra,5335,25
Chat,push-v3-1,push-v3,1,8,3599.78,200,gpt-6-astra,4941,25
Chat,push-v3-1,push-v3,1,9,2838.846,200,gpt-6-astra,5369,25
Chat,push-v3-1,push-v3,1,10,2747.594,200,gpt-6-astra,4940,28
Chat,push-v3-1,push-v3,1,11,2796.299,200,gpt-6-astra,5368,25
Chat,push-v3-1,push-v3,1,12,3600.795,200,gpt-6-astra,4940,50
Chat,push-v3-1,push-v3,1,13,2626.756,200,gpt-6-astra,5370,25
Chat,push-v3-1,push-v3,1,14,2880.103,200,gpt-6-astra,4945,28
Chat,push-v3-1,push-v3,1,15,2720.63,200,gpt-6-astra,5375,25
Chat,push-v3-1,push-v3,1,16,2948.169,200,gpt-6-astra,4950,28
Chat,push-v3-1,push-v3,1,17,6144.516,200,gpt-6-astra,5380,25
Chat,push-v3-1,push-v3,1,18,3324.851,200,gpt-6-astra,4944,28
Chat,push-v3-1,push-v3,1,19,3217.281,200,gpt-6-astra,5379,25
Chat,push-v3-1,push-v3,1,20,3509.766,200,gpt-6-astra,4945,33
Chat,push-v3-1,push-v3,1,21,3288.555,200,gpt-6-astra,5380,25
Chat,push-v3-1,push-v3,1,22,2651.584,200,gpt-6-astra,4950,27
Chat,push-v3-1,push-v3,1,23,2729.23,200,gpt-6-astra,5379,25
Chat,push-v3-1,push-v3,1,24,2948.204,200,gpt-6-astra,4950,28
Chat,push-v3-1,push-v3,1,25,4277.039,200,gpt-6-astra,5379,25
Chat,push-v3-1,push-v3,1,26,6511.452,200,gpt-6-astra,4955,53
Chat,push-v3-1,push-v3,1,27,3617.37,200,gpt-6-astra,5385,25
Chat,push-v3-1,push-v3,1,28,2855.969,200,gpt-6-astra,4950,29
Chat,push-v3-1,push-v3,1,29,2614.909,200,gpt-6-astra,5385,25
Chat,push-v3-1,push-v3,1,30,2956.673,200,gpt-6-astra,4950,30
Chat,push-v3-1,push-v3,1,31,2740.436,200,gpt-6-astra,5385,25
Chat,pick-place-v3-0,pick-place-v3,0,0,4076.48,200,gpt-6-astra,4820,30
Chat,pick-place-v3-0,pick-place-v3,0,1,3806.193,200,gpt-6-astra,5217,25
Chat,pick-place-v3-0,pick-place-v3,0,2,2979.579,200,gpt-6-astra,4850,31
Chat,pick-place-v3-0,pick-place-v3,0,3,2535.857,200,gpt-6-astra,5247,25
Chat,pick-place-v3-0,pick-place-v3,0,4,3684.831,200,gpt-6-astra,4881,44
Chat,pick-place-v3-0,pick-place-v3,0,5,6829.975,200,gpt-6-astra,5278,25
Chat,pick-place-v3-0,pick-place-v3,0,6,2858.463,200,gpt-6-astra,4912,32
Chat,pick-place-v3-0,pick-place-v3,0,7,2506.237,200,gpt-6-astra,5310,25
Chat,pick-place-v3-0,pick-place-v3,0,8,2816.269,200,gpt-6-astra,4943,31
Chat,pick-place-v3-0,pick-place-v3,0,9,3621.382,200,gpt-6-astra,5346,25
Chat,pick-place-v3-0,pick-place-v3,0,10,3410.713,200,gpt-6-astra,4948,43
Chat,pick-place-v3-0,pick-place-v3,0,11,3520.614,200,gpt-6-astra,5349,25
Chat,pick-place-v3-0,pick-place-v3,0,12,3396.367,200,gpt-6-astra,4953,43
Chat,pick-place-v3-0,pick-place-v3,0,13,5122.847,200,gpt-6-astra,5356,25
Chat,pick-place-v3-0,pick-place-v3,0,14,3586.893,200,gpt-6-astra,4958,43
Chat,pick-place-v3-0,pick-place-v3,0,15,3329.874,200,gpt-6-astra,5361,25
Chat,pick-place-v3-0,pick-place-v3,0,16,3225.26,200,gpt-6-astra,4963,42
Chat,pick-place-v3-0,pick-place-v3,0,17,2623.645,200,gpt-6-astra,5361,25
Chat,pick-place-v3-0,pick-place-v3,0,18,3458.804,200,gpt-6-astra,4958,42
Chat,pick-place-v3-0,pick-place-v3,0,19,2871.8,200,gpt-6-astra,5355,25
Chat,pick-place-v3-0,pick-place-v3,0,20,3950.483,200,gpt-6-astra,4953,43
Chat,pick-place-v3-0,pick-place-v3,0,21,2802.676,200,gpt-6-astra,5356,25
Chat,pick-place-v3-0,pick-place-v3,0,22,3056.031,200,gpt-6-astra,4953,27
Chat,pick-place-v3-0,pick-place-v3,0,23,3041.53,200,gpt-6-astra,5340,25
Chat,pick-place-v3-0,pick-place-v3,0,24,3275.824,200,gpt-6-astra,4953,29
Chat,pick-place-v3-0,pick-place-v3,0,25,2796.655,200,gpt-6-astra,5340,25
Chat,pick-place-v3-0,pick-place-v3,0,26,3535.797,200,gpt-6-astra,4953,39
Chat,pick-place-v3-0,pick-place-v3,0,27,2444.31,200,gpt-6-astra,5356,25
Chat,pick-place-v3-0,pick-place-v3,0,28,2662.62,200,gpt-6-astra,4958,27
Chat,pick-place-v3-0,pick-place-v3,0,29,2508.698,200,gpt-6-astra,5334,25
Chat,pick-place-v3-0,pick-place-v3,0,30,2939.873,200,gpt-6-astra,4952,27
Chat,pick-place-v3-0,pick-place-v3,0,31,2678.313,200,gpt-6-astra,5327,25
Chat,pick-place-v3-0,pick-place-v3,0,32,2538.241,200,gpt-6-astra,837,27
Chat,pick-place-v3-0,pick-place-v3,0,33,2793.587,200,gpt-6-astra,5327,25
Chat,pick-place-v3-0,pick-place-v3,0,34,3217.59,200,gpt-6-astra,4950,26
Chat,pick-place-v3-0,pick-place-v3,0,35,2693.292,200,gpt-6-astra,5326,25
Chat,pick-place-v3-0,pick-place-v3,0,36,2094.311,200,gpt-6-astra,830,25
Chat,pick-place-v3-0,pick-place-v3,0,37,2537.395,200,gpt-6-astra,5320,25
Chat,pick-place-v3-0,pick-place-v3,0,38,2675.366,200,gpt-6-astra,4944,26
Chat,pick-place-v3-0,pick-place-v3,0,39,2417.733,200,gpt-6-astra,1501,22
Chat,pick-place-v3-0,pick-place-v3,0,40,2849.018,200,gpt-6-astra,4944,26
Chat,pick-place-v3-0,pick-place-v3,0,41,3755.302,200,gpt-6-astra,5320,25
Chat,pick-place-v3-0,pick-place-v3,0,42,4372.817,200,gpt-6-astra,4944,26
Chat,pick-place-v3-0,pick-place-v3,0,43,2454.891,200,gpt-6-astra,5320,25
Chat,pick-place-v3-0,pick-place-v3,0,44,3835.761,200,gpt-6-astra,4944,26
Chat,pick-place-v3-0,pick-place-v3,0,45,2348.346,200,gpt-6-astra,1206,24
Chat,pick-place-v3-0,pick-place-v3,0,46,2557.396,200,gpt-6-astra,829,25
Chat,pick-place-v3-0,pick-place-v3,0,47,3039.478,200,gpt-6-astra,5320,25
Chat,pick-place-v3-0,pick-place-v3,0,48,4648.642,200,gpt-6-astra,4944,26
Chat,pick-place-v3-0,pick-place-v3,0,49,3508.665,200,gpt-6-astra,5322,25
Chat,pick-place-v3-0,pick-place-v3,0,50,4869.634,200,gpt-6-astra,4943,28
Chat,pick-place-v3-0,pick-place-v3,0,51,2770.022,200,gpt-6-astra,5318,25
Chat,pick-place-v3-0,pick-place-v3,0,52,3165.848,200,gpt-6-astra,4944,27
Chat,pick-place-v3-0,pick-place-v3,0,53,2996.56,200,gpt-6-astra,5320,25
Chat,pick-place-v3-0,pick-place-v3,0,54,4212.068,200,gpt-6-astra,4944,28
Chat,pick-place-v3-0,pick-place-v3,0,55,3192.925,200,gpt-6-astra,5325,25
Chat,pick-place-v3-0,pick-place-v3,0,56,3223.467,200,gpt-6-astra,4949,29
Chat,pick-place-v3-0,pick-place-v3,0,57,3688.654,200,gpt-6-astra,5326,25
Chat,pick-place-v3-0,pick-place-v3,0,58,3971.488,200,gpt-6-astra,4949,31
Chat,pick-place-v3-0,pick-place-v3,0,59,2590.363,200,gpt-6-astra,5330,25
Chat,pick-place-v3-0,pick-place-v3,0,60,4447.906,200,gpt-6-astra,4954,31
Chat,pick-place-v3-0,pick-place-v3,0,61,3459.749,200,gpt-6-astra,5336,25
Chat,pick-place-v3-0,pick-place-v3,0,62,3045.247,200,gpt-6-astra,4958,29
Chat,pick-place-v3-0,pick-place-v3,0,63,3105.614,200,gpt-6-astra,5334,25
Chat,pick-place-v3-0,pick-place-v3,0,64,3085.049,200,gpt-6-astra,4954,29
Chat,pick-place-v3-0,pick-place-v3,0,65,3185.299,200,gpt-6-astra,5335,25
Chat,pick-place-v3-0,pick-place-v3,0,66,3193.442,200,gpt-6-astra,4957,29
Chat,pick-place-v3-0,pick-place-v3,0,67,2618.202,200,gpt-6-astra,5339,25
Chat,pick-place-v3-0,pick-place-v3,0,68,3366.012,200,gpt-6-astra,4958,29
Chat,pick-place-v3-0,pick-place-v3,0,69,3897.431,200,gpt-6-astra,5345,25
Chat,pick-place-v3-0,pick-place-v3,0,70,3591.106,200,gpt-6-astra,4958,33
Chat,pick-place-v3-0,pick-place-v3,0,71,2294.703,200,gpt-6-astra,1516,49
Chat,pick-place-v3-0,pick-place-v3,0,72,2903.901,200,gpt-6-astra,4958,29
Chat,pick-place-v3-0,pick-place-v3,0,73,3532.287,200,gpt-6-astra,5340,25
Chat,pick-place-v3-0,pick-place-v3,0,74,2869.971,200,gpt-6-astra,4959,29
Chat,pick-place-v3-0,pick-place-v3,0,75,2848.01,200,gpt-6-astra,5340,25
Chat,pick-place-v3-0,pick-place-v3,0,76,2807.909,200,gpt-6-astra,4959,29
Chat,pick-place-v3-0,pick-place-v3,0,77,2893.216,200,gpt-6-astra,5341,25
Chat,pick-place-v3-1,pick-place-v3,1,0,4446.538,200,gpt-6-astra,4820,31
Chat,pick-place-v3-1,pick-place-v3,1,1,2722.599,200,gpt-6-astra,5217,25
Chat,pick-place-v3-1,pick-place-v3,1,2,3812.411,200,gpt-6-astra,4850,32
Chat,pick-place-v3-1,pick-place-v3,1,3,2773.104,200,gpt-6-astra,5247,25
Chat,pick-place-v3-1,pick-place-v3,1,4,9762.317,200,gpt-6-astra,5149,844
Chat,pick-place-v3-1,pick-place-v3,1,5,2740.357,200,gpt-6-astra,5284,25
Chat,pick-place-v3-1,pick-place-v3,1,6,3301.414,200,gpt-6-astra,4917,42
Chat,pick-place-v3-1,pick-place-v3,1,7,2887.194,200,gpt-6-astra,5588,50
Chat,pick-place-v3-1,pick-place-v3,1,8,2992.338,200,gpt-6-astra,4953,42
Chat,pick-place-v3-1,pick-place-v3,1,9,2671.179,200,gpt-6-astra,5355,25
Chat,pick-place-v3-1,pick-place-v3,1,10,3557.528,200,gpt-6-astra,4958,43
Chat,pick-place-v3-1,pick-place-v3,1,11,2463.921,200,gpt-6-astra,5361,25
Chat,pick-place-v3-1,pick-place-v3,1,12,2501.452,200,gpt-6-astra,849,40
Chat,pick-place-v3-1,pick-place-v3,1,13,3626.426,200,gpt-6-astra,5360,25
Chat,pick-place-v3-1,pick-place-v3,1,14,3181.755,200,gpt-6-astra,4958,38
Chat,pick-place-v3-1,pick-place-v3,1,15,3861.536,200,gpt-6-astra,5356,25
Chat,pick-place-v3-1,pick-place-v3,1,16,2933.262,200,gpt-6-astra,4953,38
Chat,pick-place-v3-1,pick-place-v3,1,17,2588.083,200,gpt-6-astra,1537,45
Chat,pick-place-v3-1,pick-place-v3,1,18,2818.714,200,gpt-6-astra,4953,38
Chat,pick-place-v3-1,pick-place-v3,1,19,1974.958,200,gpt-6-astra,1225,22
Chat,pick-place-v3-1,pick-place-v3,1,20,2872.202,200,gpt-6-astra,4953,39
Chat,pick-place-v3-1,pick-place-v3,1,21,3500.031,200,gpt-6-astra,5339,25
Chat,pick-place-v3-1,pick-place-v3,1,22,4008.786,200,gpt-6-astra,4953,40
Chat,pick-place-v3-1,pick-place-v3,1,23,3329.036,200,gpt-6-astra,5361,25
Chat,pick-place-v3-1,pick-place-v3,1,24,2824.526,200,gpt-6-astra,4958,27
Chat,pick-place-v3-1,pick-place-v3,1,25,3481.265,200,gpt-6-astra,5332,25
Chat,pick-place-v3-1,pick-place-v3,1,26,2911.831,200,gpt-6-astra,4952,28
Chat,pick-place-v3-1,pick-place-v3,1,27,3311.5,200,gpt-6-astra,5327,25
Chat,pick-place-v3-1,pick-place-v3,1,28,3386.884,200,gpt-6-astra,4951,27
Chat,pick-place-v3-1,pick-place-v3,1,29,2548.774,200,gpt-6-astra,5326,25
Chat,pick-place-v3-1,pick-place-v3,1,30,10025.826,200,gpt-6-astra,5218,171
Chat,pick-place-v3-1,pick-place-v3,1,31,2932.594,200,gpt-6-astra,4950,27
Chat,pick-place-v3-1,pick-place-v3,1,32,2904.605,200,gpt-6-astra,5326,25
Chat,pick-place-v3-1,pick-place-v3,1,33,2784.8,200,gpt-6-astra,4944,27
Chat,pick-place-v3-1,pick-place-v3,1,34,3467.928,200,gpt-6-astra,5319,25
Chat,pick-place-v3-1,pick-place-v3,1,35,3035.864,200,gpt-6-astra,4943,26
Chat,pick-place-v3-1,pick-place-v3,1,36,2769.132,200,gpt-6-astra,5318,25
Chat,pick-place-v3-1,pick-place-v3,1,37,2998.071,200,gpt-6-astra,4944,26
Chat,pick-place-v3-1,pick-place-v3,1,38,3116.828,200,gpt-6-astra,5319,25
Chat,pick-place-v3-1,pick-place-v3,1,39,3420.458,200,gpt-6-astra,4944,27
Chat,pick-place-v3-1,pick-place-v3,1,40,2776.252,200,gpt-6-astra,5319,25
Chat,pick-place-v3-1,pick-place-v3,1,41,2487.228,200,gpt-6-astra,4944,27
Chat,pick-place-v3-1,pick-place-v3,1,42,4625.342,200,gpt-6-astra,5319,25
Chat,pick-place-v3-1,pick-place-v3,1,43,11961.411,200,gpt-6-astra,1126,211
Chat,pick-place-v3-1,pick-place-v3,1,44,2948.251,200,gpt-6-astra,5319,25
Chat,pick-place-v3-1,pick-place-v3,1,45,2854.33,200,gpt-6-astra,4944,36
Chat,pick-place-v3-1,pick-place-v3,1,46,2683.918,200,gpt-6-astra,5324,25
Chat,pick-place-v3-1,pick-place-v3,1,47,4525.729,200,gpt-6-astra,4949,59
Chat,pick-place-v3-1,pick-place-v3,1,48,2695.073,200,gpt-6-astra,5331,25
Chat,pick-place-v3-1,pick-place-v3,1,49,2718.817,200,gpt-6-astra,4954,29
Chat,pick-place-v3-1,pick-place-v3,1,50,3150.294,200,gpt-6-astra,5340,25
Chat,pick-place-v3-1,pick-place-v3,1,51,3127.968,200,gpt-6-astra,4963,31
Chat,pick-place-v3-1,pick-place-v3,1,52,2868.453,200,gpt-6-astra,5350,25
Chat,pick-place-v3-1,pick-place-v3,1,53,3664.986,200,gpt-6-astra,4968,57
Chat,pick-place-v3-1,pick-place-v3,1,54,3721.965,200,gpt-6-astra,5349,25
Chat,pick-place-v3-1,pick-place-v3,1,55,3112.893,200,gpt-6-astra,4968,31
Chat,pick-place-v3-1,pick-place-v3,1,56,4144.398,200,gpt-6-astra,5355,25
Chat,pick-place-v3-1,pick-place-v3,1,57,4050.387,200,gpt-6-astra,4973,58
Chat,pick-place-v3-1,pick-place-v3,1,58,3580.737,200,gpt-6-astra,5350,25
Chat,pick-place-v3-1,pick-place-v3,1,59,3119.051,200,gpt-6-astra,4964,33
Chat,pick-place-v3-1,pick-place-v3,1,60,3581.97,200,gpt-6-astra,5346,25
Chat,pick-place-v3-1,pick-place-v3,1,61,2823.026,200,gpt-6-astra,4964,30
Chat,pick-place-v3-1,pick-place-v3,1,62,2741.333,200,gpt-6-astra,5346,25
Chat,pick-place-v3-1,pick-place-v3,1,63,11606.943,200,gpt-6-astra,5227,172
Chat,pick-place-v3-1,pick-place-v3,1,64,4056.291,200,gpt-6-astra,5336,25
Chat,pick-place-v3-1,pick-place-v3,1,65,2802.559,200,gpt-6-astra,4949,31
Chat,pick-place-v3-1,pick-place-v3,1,66,2646.514,200,gpt-6-astra,5325,25
Chat,pick-place-v3-1,pick-place-v3,1,67,2508.061,200,gpt-6-astra,4949,29
Chat,pick-place-v3-1,pick-place-v3,1,68,2962.05,200,gpt-6-astra,5331,25
